Bank,Year,Assets,NetProfit,NIC,ROA,Size,NIC_A,GDP,INF,EXC
Birleşik Fon Bankası A.Ş.,2024,9121694.0,242432.0,-422.0,0.026577519482675,16.02616609041597,-4.626333661269497e-05,3.3276230886148,58.506450730034,32.7921452
Burgan Bank A.Ş.,2002,567388.0,16963.0,2337.0,0.0298966492065394,13.24879865203208,0.0041188745620281,6.4355088481566,,1.5058395256917
Burgan Bank A.Ş.,2003,601836.0,7642.0,3375.0,0.0126978113638931,13.30774026192729,0.0056078400095707,5.7990932017934,,1.49306776
Burgan Bank A.Ş.,2004,602004.0,5021.0,6101.0,0.0083404761430156,13.308019368787155,0.0101344841562514,9.9254055215426,8.5982616811527,1.4223412301587
Burgan Bank A.Ş.,2005,739214.0,2164.0,8002.0,0.0029274337336684,13.513342738524203,0.0108250114310605,9.1115774633457,8.17916036802,1.3407909448819
Burgan Bank A.Ş.,2006,1115845.0,12386.0,10392.0,0.0111001079899089,13.92512252338855,0.0093131214460789,7.0676260779544,9.5972421228844,1.4311067729084
Burgan Bank A.Ş.,2007,2749062.0,18498.0,11967.0,0.0067288406009031,14.826770320548928,0.0043531211736948,5.1081851387958,8.7561809097264,1.3015083333333
Burgan Bank A.Ş.,2008,3481107.0,12367.0,20559.0,0.0035526055361125,15.06286090461476,0.0059058799399156,0.92011821604875,10.444128376489,1.2929075697211
Burgan Bank A.Ş.,2009,3856978.0,21965.0,31354.0,0.0056948730327214,15.165394533259136,0.0081291622612314,-4.8826940134567,6.2509766309063,1.5470646825397
Burgan Bank A.Ş.,2010,4150912.0,15176.0,27825.0,0.0036560640167751,15.238838627099543,0.0067033461562182,8.5421984780215,8.5664442055297,1.500364
Burgan Bank A.Ş.,2011,4922687.0,37369.0,30135.0,0.0075911793701285,15.409365077600675,0.0061216567293431,10.979962531414,6.471879671151,1.67
Burgan Bank A.Ş.,2012,4441549.0,-1240.0,23362.0,-0.0002791818800152,15.306513747439942,0.0052598766781589,4.8076269705277,8.8915699651216,1.7924972332016
Burgan Bank A.Ş.,2013,6811581.0,-40995.0,14152.0,-0.0060184265591204,15.734134809771367,0.0020776380696346,8.4882568867256,7.493090305477,1.9013088
Burgan Bank A.Ş.,2014,8673779.0,6809.0,19346.0,0.0007850096249858,15.975815124611549,0.0022304003825783,4.6007944759306,8.8545727136432,2.1878581673307
Burgan Bank A.Ş.,2015,10674834.0,52169.0,19039.0,0.0048871017572732,16.183399566606766,0.0017835406152451,5.8055738647945,7.6708536484588,2.7200162055336
Burgan Bank A.Ş.,2016,13721616.0,71673.0,23180.0,0.0052233643617486,16.434482957582553,0.0016893053995972,3.323665083597,7.7751341532833,3.0212450199203
Burgan Bank A.Ş.,2017,16807309.0,109848.0,31016.0,0.0065357279978609,16.637324409286343,0.00184538762273,7.825857301125,11.144311084076,3.6476845849802
Burgan Bank A.Ş.,2018,19581399.0,161759.0,28157.0,0.0082608500036182,16.79009064297383,0.0014379462876988,3.4681530563351,16.332463898893,4.8134494023904
Burgan Bank A.Ş.,2019,18892573.0,138554.0,38180.0,0.0073337813753584,16.75427943983673,0.0020208999589415,1.3016236542392,15.176821572002,5.6708297188755
Burgan Bank A.Ş.,2020,23123647.0,-267414.0,32611.0,-0.0115645252671431,16.956366331542988,0.0014102879186834,1.8030624719627,12.278957446257,7.0090301587302
Burgan Bank A.Ş.,2021,38014640.0,304815.0,33266.0,0.0080183581904234,17.45348190665376,0.000875083915039,11.811094450408,19.596492691332,8.8853682730924
Burgan Bank A.Ş.,2022,57806686.0,1201724.0,310984.0,0.0207886679405908,17.872615001693283,0.0053797237226157,5.4412251147839,72.308835989121,16.563770238095
Burgan Bank A.Ş.,2023,80441547.0,2560304.0,797607.0,0.031828129809587,18.203041354409308,0.0099153612746905,5.045123697229,53.859408759332,23.743790118577
Burgan Bank A.Ş.,2024,113471789.0,3504623.0,394624.0,0.0308854124085414,18.547064808924723,0.0034777278429971,3.3276230886148,58.506450730034,32.7921452
Citibank A.Ş.,2002,1457406.0,32678.0,-1637.0,0.0224220292766737,14.192168701130388,-0.0011232285306908,6.4355088481566,,1.5058395256917
Citibank A.Ş.,2003,1287278.0,38082.0,-1018.0,0.0295833534015185,14.068040469468286,-0.0007908159698215,5.7990932017934,,1.49306776
Citibank A.Ş.,2004,1921745.0,28860.0,-4629.0,0.0150176011905845,14.468744185412756,-0.0024087482990719,9.9254055215426,8.5982616811527,1.4223412301587
Citibank A.Ş.,2005,2530772.0,113927.0,-9233.0,0.0450166984619712,14.744034952498389,-0.0036482938802863,9.1115774633457,8.17916036802,1.3407909448819
Citibank A.Ş.,2006,6105028.0,60115.0,2007.0,0.0098468016854304,15.624623251921012,0.0003287454209874,7.0676260779544,9.5972421228844,1.4311067729084
Citibank A.Ş.,2007,4193919.0,165462.0,-8438.0,0.0394528363566392,15.249146176952776,-0.0020119606506468,5.1081851387958,8.7561809097264,1.3015083333333
Citibank A.Ş.,2008,5450962.0,81361.0,-11334.0,0.0149259892107117,15.511302664824171,-0.0020792660084586,0.92011821604875,10.444128376489,1.2929075697211
Citibank A.Ş.,2009,4877922.0,75942.0,-8550.0,0.0155685146256951,15.400229867470255,-0.0017527955551564,-4.8826940134567,6.2509766309063,1.5470646825397
Citibank A.Ş.,2010,6283740.0,86916.0,-16498.0,0.0138318899254265,15.65347590258125,-0.0026255064658945,8.5421984780215,8.5664442055297,1.500364
Citibank A.Ş.,2011,7227284.0,5505.0,109824.0,0.0007616969251519,15.7933738665734,0.0151957498833586,10.979962531414,6.471879671151,1.67
Citibank A.Ş.,2012,7419809.0,89280.0,114183.0,0.0120326547489295,15.81966387357236,0.0153889406048053,4.8076269705277,8.8915699651216,1.7924972332016
Citibank A.Ş.,2013,6469441.0,90867.0,46051.0,0.0140455720981148,15.682600263980971,0.007118234790301,8.4882568867256,7.493090305477,1.9013088
Citibank A.Ş.,2014,7324530.0,148830.0,55143.0,0.020319392507096,15.806739546986291,0.0075285376672632,4.6007944759306,8.8545727136432,2.1878581673307
Citibank A.Ş.,2015,8371943.0,171258.0,72754.0,0.0204561832301056,15.940396554115868,0.0086902168349688,5.8055738647945,7.6708536484588,2.7200162055336
Citibank A.Ş.,2016,8192511.0,197500.0,65784.0,0.0241073829501113,15.918731002245693,0.008029772556912,3.323665083597,7.7751341532833,3.0212450199203
Citibank A.Ş.,2017,8481307.0,267523.0,66440.0,0.0315426619977321,15.953375123250176,0.0078336982731553,7.825857301125,11.144311084076,3.6476845849802
Citibank A.Ş.,2018,10057329.0,488747.0,76704.0,0.0485961033988248,16.123812180424405,0.0076266770232931,3.4681530563351,16.332463898893,4.8134494023904
Citibank A.Ş.,2019,12851821.0,740226.0,87130.0,0.057596974000805,16.368996071327555,0.006779583998252,1.3016236542392,15.176821572002,5.6708297188755
Citibank A.Ş.,2020,18997809.0,740928.0,89183.0,0.03900070792374,16.759834214691864,0.0046943834417958,1.8030624719627,12.278957446257,7.0090301587302
Citibank A.Ş.,2021,26829165.0,1209737.0,121249.0,0.0450903708706551,17.105000100039017,0.0045192983083893,11.811094450408,19.596492691332,8.8853682730924
Citibank A.Ş.,2022,39924683.0,2217526.0,216671.0,0.0555427328001577,17.50250531214654,0.0054269936219656,5.4412251147839,72.308835989121,16.563770238095
Citibank A.Ş.,2023,59966180.0,6107363.0,357239.0,0.1018467909745126,17.90929129459993,0.0059573412880393,5.045123697229,53.859408759332,23.743790118577
Citibank A.Ş.,2024,91232804.0,14988916.0,564560.0,0.1642930540641938,18.328925083353003,0.0061881250520372,3.3276230886148,58.506450730034,32.7921452
D Yatırım Bankası A.Ş.,2021,400249.0,10494.0,-323.0,0.0262186788724019,12.899842132417364,-0.0008069976439666,11.811094450408,19.596492691332,8.8853682730924
D Yatırım Bankası A.Ş.,2022,1161351.0,18205.0,7646.0,0.015675708721997,13.965094540570254,0.0065837115566267,5.4412251147839,72.308835989121,16.563770238095
D Yatırım Bankası A.Ş.,2023,2952406.0,427493.0,310847.0,0.1447947877087365,14.898130989120922,0.1052859938639875,5.045123697229,53.859408759332,23.743790118577
D Yatırım Bankası A.Ş.,2024,4118274.0,100704.0,42501.0,0.0244529625760694,15.230944701510332,0.0103201001196132,3.3276230886148,58.506450730034,32.7921452
Denizbank A.Ş.,2002,3371191.0,17274.0,27394.0,0.0051240051364636,15.030776652355978,0.0081259115843629,6.4355088481566,,1.5058395256917
Denizbank A.Ş.,2003,4765262.0,94761.0,46697.0,0.0198857901202494,15.376863077819092,0.0097994611838761,5.7990932017934,,1.49306776
Denizbank A.Ş.,2004,6704946.0,122711.0,61423.0,0.018301564248243,15.718356020974207,0.0091608493192935,9.9254055215426,8.5982616811527,1.4223412301587
Denizbank A.Ş.,2005,9357809.0,200714.0,105133.0,0.0214488241852339,16.051721739855914,0.01123478797227,9.1115774633457,8.17916036802,1.3407909448819
Denizbank A.Ş.,2006,11493498.0,276344.0,152962.0,0.0240435070332809,16.257292042135195,0.0133085680268965,7.0676260779544,9.5972421228844,1.4311067729084
Denizbank A.Ş.,2007,14912285.0,211250.0,101941.0,0.0141661723873973,16.51769592784934,0.0068360415590233,5.1081851387958,8.7561809097264,1.3015083333333
Denizbank A.Ş.,2008,19224574.0,278090.0,195191.0,0.0144653400382239,16.771699914462882,0.0101532028746124,0.92011821604875,10.444128376489,1.2929075697211
Denizbank A.Ş.,2009,21204774.0,531769.0,258781.0,0.0250777961604306,16.86973690297032,0.0122039027626514,-4.8826940134567,6.2509766309063,1.5470646825397
Denizbank A.Ş.,2010,27660161.0,457541.0,283182.0,0.0165415161538647,17.135503704863627,0.0102379013629024,8.5421984780215,8.5664442055297,1.500364
Denizbank A.Ş.,2011,35982714.0,873974.0,377956.0,0.0242887181884056,17.398549214436787,0.0105038213626687,10.979962531414,6.471879671151,1.67
Denizbank A.Ş.,2012,44197926.0,812632.0,451557.0,0.0183862021036914,17.60418842287008,0.0102167011185094,4.8076269705277,8.8915699651216,1.7924972332016
Denizbank A.Ş.,2013,59427001.0,454155.0,588804.0,0.0076422331996864,17.900259243340297,0.0099080214396146,8.4882568867256,7.493090305477,1.9013088
Denizbank A.Ş.,2014,69474016.0,566191.0,948992.0,0.0081496800184978,18.056463370124423,0.0136596680980699,4.6007944759306,8.8545727136432,2.1878581673307
Denizbank A.Ş.,2015,84220667.0,762645.0,1040295.0,0.0090553189278351,18.248950900400725,0.0123520156875508,5.8055738647945,7.6708536484588,2.7200162055336
Denizbank A.Ş.,2016,103158827.0,1409281.0,1188964.0,0.0136612739887009,18.45178036822646,0.0115255672691974,3.323665083597,7.7751341532833,3.0212450199203
Denizbank A.Ş.,2017,121048284.0,1879792.0,1507989.0,0.0155292742522479,18.611700065287515,0.0124577478520885,7.825857301125,11.144311084076,3.6476845849802
Denizbank A.Ş.,2018,137657949.0,2182523.0,2095360.0,0.0158546819551989,18.740282535796915,0.0152214965806297,3.4681530563351,16.332463898893,4.8134494023904
Denizbank A.Ş.,2019,156478028.0,1336113.0,3595876.0,0.0085386620542022,18.868426161921885,0.0229800697641716,1.3016236542392,15.176821572002,5.6708297188755
Denizbank A.Ş.,2020,199255736.0,1793225.0,2739282.0,0.0089996154489625,19.110099663175063,0.0137475691038575,1.8030624719627,12.278957446257,7.0090301587302
Denizbank A.Ş.,2021,308719464.0,3546918.0,3805002.0,0.0114891298204637,19.54794353899104,0.0123251120959448,11.811094450408,19.596492691332,8.8853682730924
Denizbank A.Ş.,2022,526294749.0,17173014.0,5857377.0,0.0326300310474881,20.08137197307492,0.0111294612213583,5.4412251147839,72.308835989121,16.563770238095
Denizbank A.Ş.,2023,1007709061.0,28026455.0,13626396.0,0.0278120502084083,20.730945334973622,0.0135221528984544,5.045123697229,53.859408759332,23.743790118577
Denizbank A.Ş.,2024,1370621032.0,44969497.0,28962471.0,0.0328095775200391,21.038529782102596,0.0211309109694152,3.3276230886148,58.506450730034,32.7921452
Destek Yatırım Bankası A.Ş.,2022,1559355.0,75455.0,4345.0,0.0483885965671704,14.259782832188469,0.0027864084829945,5.4412251147839,72.308835989121,16.563770238095
Destek Yatırım Bankası A.Ş.,2023,4404504.0,934376.0,10669.0,0.2121410265491869,15.298138211693685,0.0024222931798904,5.045123697229,53.859408759332,23.743790118577
Destek Yatırım Bankası A.Ş.,2024,16525284.0,1150967.0,23067.0,0.0696488483949806,16.62040212963604,0.0013958610333111,3.3276230886148,58.506450730034,32.7921452
Deutsche Bank A.Ş.,2002,219011.0,9671.0,2758.0,0.0441575993899849,12.296877235847742,0.0125929747820885,6.4355088481566,,1.5058395256917
Deutsche Bank A.Ş.,2003,195696.0,42119.0,7055.0,0.2152266781129915,12.184317713727143,0.0360508135066634,5.7990932017934,,1.49306776
Deutsche Bank A.Ş.,2004,365101.0,44349.0,4434.0,0.121470497204883,12.8079293066156,0.0121445846491792,9.9254055215426,8.5982616811527,1.4223412301587
Deutsche Bank A.Ş.,2005,300867.0,24767.0,-8869.0,0.0823187654345607,12.614423585616796,-0.0294781415043856,9.1115774633457,8.17916036802,1.3407909448819
Deutsche Bank A.Ş.,2006,881954.0,45286.0,4130.0,0.0513473491814765,13.68989517943384,0.0046827839093648,7.0676260779544,9.5972421228844,1.4311067729084
Deutsche Bank A.Ş.,2007,743975.0,40511.0,13716.0,0.054452098524816,13.519762711100126,0.0184361033636882,5.1081851387958,8.7561809097264,1.3015083333333
Deutsche Bank A.Ş.,2008,683622.0,33849.0,22194.0,0.0495142052186734,13.435160412268628,0.0324653097764554,0.92011821604875,10.444128376489,1.2929075697211
Deutsche Bank A.Ş.,2009,1910269.0,105704.0,40805.0,0.0553346151772342,14.46275462780245,0.0213608659304003,-4.8826940134567,6.2509766309063,1.5470646825397
Deutsche Bank A.Ş.,2010,3051268.0,-6041.0,21851.0,-0.0019798326466242,14.931067799893537,0.007161285078859,8.5421984780215,8.5664442055297,1.500364
Deutsche Bank A.Ş.,2011,2242020.0,32073.0,34572.0,0.0143054031632188,14.622887803181056,0.0154200230149597,10.979962531414,6.471879671151,1.67
Deutsche Bank A.Ş.,2012,1296966.0,104107.0,45105.0,0.080269644693847,14.075538248614192,0.0347773187577777,4.8076269705277,8.8915699651216,1.7924972332016
Deutsche Bank A.Ş.,2013,2359630.0,2087.0,55947.0,0.0008844606993469,14.67401538504956,0.0237100731894407,8.4882568867256,7.493090305477,1.9013088
Deutsche Bank A.Ş.,2014,2921847.0,80571.0,45623.0,0.0275753658559123,14.887726508525573,0.0156144384014631,4.6007944759306,8.8545727136432,2.1878581673307
Deutsche Bank A.Ş.,2015,3012850.0,72489.0,44219.0,0.0240599432431086,14.91839703260499,0.0146768010355643,5.8055738647945,7.6708536484588,2.7200162055336
Deutsche Bank A.Ş.,2016,3371039.0,69235.0,36058.0,0.0205381782886522,15.030731563416554,0.0106964054702422,3.323665083597,7.7751341532833,3.0212450199203
Deutsche Bank A.Ş.,2017,3041894.0,56043.0,43712.0,0.0184237189067074,14.927990905697872,0.0143699944836999,7.825857301125,11.144311084076,3.6476845849802
Deutsche Bank A.Ş.,2018,2662332.0,122490.0,47479.0,0.046008536876693,14.79471298841747,0.0178336135388073,3.4681530563351,16.332463898893,4.8134494023904
Deutsche Bank A.Ş.,2019,2741764.0,145542.0,52588.0,0.0530833434241605,14.824112066837191,0.0191803525029871,1.3016236542392,15.176821572002,5.6708297188755
Deutsche Bank A.Ş.,2020,4406582.0,84979.0,60086.0,0.0192845611405847,15.298609890221964,0.0136355116051397,1.8030624719627,12.278957446257,7.0090301587302
Deutsche Bank A.Ş.,2021,5906353.0,180949.0,67210.0,0.0306363334531478,15.591539109225568,0.0113792724545925,11.811094450408,19.596492691332,8.8853682730924
Deutsche Bank A.Ş.,2022,11406223.0,848117.0,65592.0,0.0743556390226633,16.24966964162095,0.0057505451190985,5.4412251147839,72.308835989121,16.563770238095
Deutsche Bank A.Ş.,2023,15170807.0,2082836.0,125285.0,0.1372923668464044,16.534883547009336,0.0082582950267576,5.045123697229,53.859408759332,23.743790118577
Deutsche Bank A.Ş.,2024,23937945.0,2403298.0,238313.0,0.1003970056744637,16.990975414810674,0.0099554493921679,3.3276230886148,58.506450730034,32.7921452
Diler Yatırım Bankası A.Ş.,2002,34628.0,-201.0,-10.0,-0.0058045512302183,10.452417882335665,-0.0002887836432944,6.4355088481566,,1.5058395256917
Diler Yatırım Bankası A.Ş.,2003,40748.0,-710.0,89.0,-0.0174241680573279,10.615162037709958,0.0021841562776087,5.7990932017934,,1.49306776
Diler Yatırım Bankası A.Ş.,2004,46012.0,-1133.0,540.0,-0.0246240111275319,10.7366575110159,0.0117360688516039,9.9254055215426,8.5982616811527,1.4223412301587
Diler Yatırım Bankası A.Ş.,2005,66404.0,155.0,442.0,0.0023341967351364,11.103512574613967,0.0066562255285826,9.1115774633457,8.17916036802,1.3407909448819
Diler Yatırım Bankası A.Ş.,2006,95738.0,353.0,427.0,0.0036871461697549,11.469370572818129,0.0044600889928763,7.0676260779544,9.5972421228844,1.4311067729084
Diler Yatırım Bankası A.Ş.,2007,80314.0,4265.0,378.0,0.053104066538835,11.293699230940064,0.0047065268819881,5.1081851387958,8.7561809097264,1.3015083333333
Diler Yatırım Bankası A.Ş.,2008,137320.0,7088.0,239.0,0.0516166618118263,11.830069247571627,0.0017404602388581,0.92011821604875,10.444128376489,1.2929075697211
Diler Yatırım Bankası A.Ş.,2009,94007.0,6924.0,254.0,0.0736540895890731,11.451124526564636,0.0027019264522854,-4.8826940134567,6.2509766309063,1.5470646825397
Diler Yatırım Bankası A.Ş.,2010,103136.0,3285.0,118.0,0.0318511479987589,11.543803784615164,0.0011441203847347,8.5421984780215,8.5664442055297,1.500364
Diler Yatırım Bankası A.Ş.,2011,110997.0,4006.0,104.0,0.0360910655242934,11.617258452902208,0.0009369622602412,10.979962531414,6.471879671151,1.67
Diler Yatırım Bankası A.Ş.,2012,113059.0,3328.0,98.0,0.0294359582165064,11.63566508532903,0.0008668040580581,4.8076269705277,8.8915699651216,1.7924972332016
Diler Yatırım Bankası A.Ş.,2013,135325.0,5180.0,135.0,0.0382782191021614,11.81543457166518,0.0009975983742841,8.4882568867256,7.493090305477,1.9013088
Diler Yatırım Bankası A.Ş.,2014,120279.0,5495.0,239.0,0.0456854480000665,11.69756932313375,0.0019870467828964,4.6007944759306,8.8545727136432,2.1878581673307
Diler Yatırım Bankası A.Ş.,2015,128809.0,7445.0,204.0,0.0577987562980847,11.766085965987587,0.0015837402665962,5.8055738647945,7.6708536484588,2.7200162055336
Diler Yatırım Bankası A.Ş.,2016,147675.0,9667.0,223.0,0.0654613170814288,11.902769192175436,0.0015100727949889,3.323665083597,7.7751341532833,3.0212450199203
Diler Yatırım Bankası A.Ş.,2017,154552.0,9377.0,40.0,0.0606721362389357,11.94828588827239,0.0002588125679382,7.825857301125,11.144311084076,3.6476845849802
Diler Yatırım Bankası A.Ş.,2018,160502.0,10880.0,-68.0,0.0677873172919963,11.98606168253376,-0.0004236707330749,3.4681530563351,16.332463898893,4.8134494023904
Diler Yatırım Bankası A.Ş.,2019,178486.0,16732.0,-271.0,0.0937440471521575,12.09226544575338,-0.0015183263673341,1.3016236542392,15.176821572002,5.6708297188755
Diler Yatırım Bankası A.Ş.,2020,211842.0,7818.0,-65.0,0.036904863058317,12.263595992773826,-0.0003068324505999,1.8030624719627,12.278957446257,7.0090301587302
Diler Yatırım Bankası A.Ş.,2021,230799.0,26497.0,-144.0,0.114805523420812,12.349302480851062,-0.0006239195143826,11.811094450408,19.596492691332,8.8853682730924
Diler Yatırım Bankası A.Ş.,2022,297798.0,10774.0,1132.0,0.0361788863592099,12.604170683292772,0.0038012343937837,5.4412251147839,72.308835989121,16.563770238095
Diler Yatırım Bankası A.Ş.,2023,312212.0,20373.0,2375.0,0.0652537378447977,12.651437723224214,0.0076070106209883,5.045123697229,53.859408759332,23.743790118577
Diler Yatırım Bankası A.Ş.,2024,330893.0,27461.0,5641.0,0.0829905739921968,12.709550339258628,0.0170478069950104,3.3276230886148,58.506450730034,32.7921452
Fibabanka A.Ş.,2002,24661.0,-3023.0,-97.0,-0.1225822148331373,10.11297832739655,-0.003933336036657,6.4355088481566,,1.5058395256917
Fibabanka A.Ş.,2003,103003.0,-18140.0,-229.0,-0.1761113753968331,11.542513393001204,-0.0022232362164208,5.7990932017934,,1.49306776
Fibabanka A.Ş.,2004,277978.0,-12518.0,772.0,-0.0450323406888314,12.535297252850654,0.0027771981955406,9.9254055215426,8.5982616811527,1.4223412301587
Fibabanka A.Ş.,2005,618650.0,-7369.0,4516.0,-0.0119114200274791,13.335294963642122,0.0072997656186858,9.1115774633457,8.17916036802,1.3407909448819
Fibabanka A.Ş.,2006,1017213.0,-27053.0,7682.0,-0.0265952165377359,13.832577092629323,0.0075520072983731,7.0676260779544,9.5972421228844,1.4311067729084
Fibabanka A.Ş.,2007,1159456.0,-3784.0,2168.0,-0.0032635994811359,13.963461487566589,0.0018698424088538,5.1081851387958,8.7561809097264,1.3015083333333
Fibabanka A.Ş.,2008,1206568.0,2865.0,3717.0,0.0023745035505665,14.003290523834862,0.0030806386378554,0.92011821604875,10.444128376489,1.2929075697211
Fibabanka A.Ş.,2009,1070987.0,-17785.0,3645.0,-0.0166061772925348,13.88409121116761,0.0034034026556811,-4.8826940134567,6.2509766309063,1.5470646825397
Fibabanka A.Ş.,2010,902239.0,-14642.0,4548.0,-0.0162285159475482,13.71263473068785,0.0050407929606235,8.5421984780215,8.5664442055297,1.500364
Fibabanka A.Ş.,2011,2486749.0,5187.0,12029.0,0.0020858558704557,14.726486792883284,0.0048372393032026,10.979962531414,6.471879671151,1.67
Fibabanka A.Ş.,2012,3900232.0,45715.0,6984.0,0.0117210976167571,15.17654659651007,0.0017906627092952,4.8076269705277,8.8915699651216,1.7924972332016
Fibabanka A.Ş.,2013,6663879.0,43806.0,13327.0,0.0065736487712336,15.712212305401064,0.0019998862524364,8.4882568867256,7.493090305477,1.9013088
Fibabanka A.Ş.,2014,8041604.0,74210.0,17582.0,0.0092282584419725,15.900139123744736,0.0021863797322026,4.6007944759306,8.8545727136432,2.1878581673307
Fibabanka A.Ş.,2015,11191373.0,81583.0,22864.0,0.0072898115360823,16.23065377159947,0.0020430022303787,5.8055738647945,7.6708536484588,2.7200162055336
Fibabanka A.Ş.,2016,15393509.0,114915.0,26160.0,0.0074651595032685,16.549456485024006,0.0016994175921812,3.323665083597,7.7751341532833,3.0212450199203
Fibabanka A.Ş.,2017,20116206.0,167002.0,43809.0,0.0083018636814516,16.81703631682605,0.0021777963498683,7.825857301125,11.144311084076,3.6476845849802
Fibabanka A.Ş.,2018,20618271.0,196659.0,78524.0,0.0095380936645948,16.841688182406973,0.0038084667720198,3.4681530563351,16.332463898893,4.8134494023904
Fibabanka A.Ş.,2019,21885760.0,212044.0,199787.0,0.0096886742795315,16.901346754986115,0.0091286297574313,1.3016236542392,15.176821572002,5.6708297188755
Fibabanka A.Ş.,2020,27224995.0,229835.0,150342.0,0.0084420584833899,17.11964604312855,0.0055222048709283,1.8030624719627,12.278957446257,7.0090301587302
Fibabanka A.Ş.,2021,45162259.0,409967.0,260202.0,0.0090776460052629,17.62577231813816,0.0057614921343947,11.811094450408,19.596492691332,8.8853682730924
Fibabanka A.Ş.,2022,74108740.0,2671354.0,588925.0,0.0360464096407522,18.121044032028863,0.0079467684918135,5.4412251147839,72.308835989121,16.563770238095
Fibabanka A.Ş.,2023,103558419.0,3969754.0,3352512.0,0.0383334743648413,18.45564644621891,0.0323731477592372,5.045123697229,53.859408759332,23.743790118577
Fibabanka A.Ş.,2024,129588470.0,6064075.0,2939750.0,0.0467948653147922,18.679874371875353,0.0226852743920813,3.3276230886148,58.506450730034,32.7921452
GSD Yatırım Bankası A.Ş.,2002,59168.1,1004.0,416.0,0.0169686030141241,10.98813782428818,0.0070308155915096,6.4355088481566,,1.5058395256917
GSD Yatırım Bankası A.Ş.,2003,57460.0,3867.0,757.0,0.067298990602158,10.95884433253328,0.013174382178907,5.7990932017934,,1.49306776
GSD Yatırım Bankası A.Ş.,2004,71003.0,5524.0,807.0,0.0777995295973409,11.170477408651925,0.0113657169415376,9.9254055215426,8.5982616811527,1.4223412301587
GSD Yatırım Bankası A.Ş.,2005,81605.0,4215.0,625.0,0.0516512468598737,11.309645813584796,0.0076588444335518,9.1115774633457,8.17916036802,1.3407909448819
GSD Yatırım Bankası A.Ş.,2006,92195.0,4383.0,818.0,0.0475405390747871,11.431661178139263,0.0088724985085959,7.0676260779544,9.5972421228844,1.4311067729084
GSD Yatırım Bankası A.Ş.,2007,161097.0,8175.0,1171.0,0.0507458239445799,11.989761947017746,0.0072689125185447,5.1081851387958,8.7561809097264,1.3015083333333
GSD Yatırım Bankası A.Ş.,2008,76114.0,9346.0,1173.0,0.1227894999605854,11.239987495392205,0.0154110938854875,0.92011821604875,10.444128376489,1.2929075697211
GSD Yatırım Bankası A.Ş.,2009,103179.0,2671.0,782.0,0.0258870506595334,11.544220622950938,0.0075790616307581,-4.8826940134567,6.2509766309063,1.5470646825397
GSD Yatırım Bankası A.Ş.,2010,105196.0,4677.0,905.0,0.0444598653941214,11.563580555749173,0.0086029887067949,8.5421984780215,8.5664442055297,1.500364
GSD Yatırım Bankası A.Ş.,2011,149305.0,4093.0,990.0,0.0274136833997521,11.913746472584736,0.0066307223468738,10.979962531414,6.471879671151,1.67
GSD Yatırım Bankası A.Ş.,2012,111138.0,6124.0,1088.0,0.0551026651550324,11.618527951350778,0.0097896309093199,4.8076269705277,8.8915699651216,1.7924972332016
GSD Yatırım Bankası A.Ş.,2013,130856.0,5045.0,3606.0,0.0385538301644555,11.781852760938362,0.0275570092315216,8.4882568867256,7.493090305477,1.9013088
GSD Yatırım Bankası A.Ş.,2014,110946.0,4856.0,4166.0,0.0437690407946208,11.61679887543504,0.0375497990013159,4.6007944759306,8.8545727136432,2.1878581673307
GSD Yatırım Bankası A.Ş.,2015,308649.0,5447.0,4828.0,0.0176478783342891,12.639959987901031,0.0156423639797958,5.8055738647945,7.6708536484588,2.7200162055336
GSD Yatırım Bankası A.Ş.,2016,267751.0,15342.0,7296.0,0.0572995058841983,12.497812723130284,0.0272491979488405,3.323665083597,7.7751341532833,3.0212450199203
GSD Yatırım Bankası A.Ş.,2017,297722.0,25547.0,8759.0,0.0858082372145827,12.603915444172632,0.0294200630118029,7.825857301125,11.144311084076,3.6476845849802
GSD Yatırım Bankası A.Ş.,2018,298126.0,62278.0,17204.0,0.2088982510750488,12.605271494916812,0.0577071439592655,3.4681530563351,16.332463898893,4.8134494023904
GSD Yatırım Bankası A.Ş.,2019,328289.0,56997.0,29805.0,0.173618366743936,12.701649596988656,0.0907889085531345,1.3016236542392,15.176821572002,5.6708297188755
GSD Yatırım Bankası A.Ş.,2020,533002.0,46913.0,38411.0,0.0880165552849708,13.186280455486155,0.0720653956270332,1.8030624719627,12.278957446257,7.0090301587302
GSD Yatırım Bankası A.Ş.,2021,820460.0,77951.0,44787.0,0.0950088974477732,13.617620437562197,0.0545876703312775,11.811094450408,19.596492691332,8.8853682730924
GSD Yatırım Bankası A.Ş.,2022,980387.0,157591.0,93839.0,0.1607436655116806,13.79570267065426,0.095716283467651,5.4412251147839,72.308835989121,16.563770238095
GSD Yatırım Bankası A.Ş.,2023,1387930.0,239804.0,99863.0,0.172778166045838,14.14332398650048,0.0719510349945602,5.045123697229,53.859408759332,23.743790118577
GSD Yatırım Bankası A.Ş.,2024,1691735.0,452663.0,105511.0,0.267573231032047,14.341265187496866,0.0623685151634268,3.3276230886148,58.506450730034,32.7921452
Golden Global Yatırım Bankası A.Ş.,2020,219456.0,9591.0,817.0,0.0437035214348206,12.298907035822593,0.0037228419364246,1.8030624719627,12.278957446257,7.0090301587302
